Número da Partida,Vencedor (1 ou 2),Vitórias Jogador 1,Vitórias Jogador 2,Empates
1248,-1,0,1006,242
1249,-1,0,1007,242
1250,-1,0,1008,242
1251,-1,0,1009,242
1252,-1,0,1010,242
1253,-1,0,1011,242
1254,-1,0,1012,242
1255,-1,0,1013,242
1256,-1,0,1014,242
1257,-1,0,1015,242
1258,-1,0,1016,242
1259,0,0,1016,243
1260,-1,0,1017,243
1261,-1,0,1018,243
1262,-1,0,1019,243
1263,-1,0,1020,243
1264,0,0,1020,244
1265,-1,0,1021,244
1266,-1,0,1022,244
1267,0,0,1022,245
1268,-1,0,1023,245
1269,-1,0,1024,245
1270,-1,0,1025,245
1271,-1,0,1026,245
1272,-1,0,1027,245
1273,-1,0,1028,245
1274,-1,0,1029,245
1275,0,0,1029,246
1276,-1,0,1030,246
1277,-1,0,1031,246
1278,0,0,1031,247
1279,0,0,1031,248
1280,-1,0,1032,248
1281,-1,0,1033,248
1282,-1,0,1034,248
1283,-1,0,1035,248
1284,-1,0,1036,248
1285,-1,0,1037,248
1286,-1,0,1038,248
1287,-1,0,1039,248
1288,-1,0,1040,248
1289,-1,0,1041,248
1290,-1,0,1042,248
1291,-1,0,1043,248
1292,-1,0,1044,248
1293,0,0,1044,249
1294,-1,0,1045,249
1295,-1,0,1046,249
1296,0,0,1046,250
1297,-1,0,1047,250
1298,-1,0,1048,250
1299,-1,0,1049,250
1300,-1,0,1050,250
1301,-1,0,1051,250
1302,-1,0,1052,250
1303,-1,0,1053,250
1304,-1,0,1054,250
1305,-1,0,1055,250
1306,-1,0,1056,250
1307,-1,0,1057,250
1308,-1,0,1058,250
1309,-1,0,1059,250
1310,-1,0,1060,250
1311,0,0,1060,251
1312,-1,0,1061,251
1313,0,0,1061,252
1314,-1,0,1062,252
1315,-1,0,1063,252
1316,0,0,1063,253
1317,-1,0,1064,253
1318,-1,0,1065,253
1319,-1,0,1066,253
1320,-1,0,1067,253
1321,-1,0,1068,253
1322,-1,0,1069,253
1323,-1,0,1070,253
1324,-1,0,1071,253
1325,0,0,1071,254
1326,0,0,1071,255
1327,-1,0,1072,255
1328,-1,0,1073,255
1329,0,0,1073,256
1330,-1,0,1074,256
1331,-1,0,1075,256
1332,0,0,1075,257
1333,0,0,1075,258
1334,-1,0,1076,258
1335,-1,0,1077,258
1336,-1,0,1078,258
1337,-1,0,1079,258
1338,-1,0,1080,258
1339,-1,0,1081,258
1340,-1,0,1082,258
1341,-1,0,1083,258
1342,-1,0,1084,258
1343,-1,0,1085,258
1344,-1,0,1086,258
1345,-1,0,1087,258
1346,-1,0,1088,258
1347,-1,0,1089,258
1348,-1,0,1090,258
1349,-1,0,1091,258
1350,-1,0,1092,258
1351,-1,0,1093,258
1352,-1,0,1094,258
1353,-1,0,1095,258
1354,-1,0,1096,258
1355,-1,0,1097,258
1356,-1,0,1098,258
1357,0,0,1098,259
1358,0,0,1098,260
1359,-1,0,1099,260
1360,-1,0,1100,260
1361,-1,0,1101,260
1362,-1,0,1102,260
1363,0,0,1102,261
1364,-1,0,1103,261
1365,0,0,1103,262
1366,-1,0,1104,262
1367,-1,0,1105,262
1368,-1,0,1106,262
1369,0,0,1106,263
1370,-1,0,1107,263
1371,-1,0,1108,263
1372,-1,0,1109,263
1373,-1,0,1110,263
1374,-1,0,1111,263
1375,-1,0,1112,263
1376,-1,0,1113,263
1377,-1,0,1114,263
1378,0,0,1114,264
1379,-1,0,1115,264
1380,-1,0,1116,264
1381,-1,0,1117,264
1382,-1,0,1118,264
1383,-1,0,1119,264
1384,0,0,1119,265
1385,-1,0,1120,265
1386,0,0,1120,266
1387,-1,0,1121,266
1388,-1,0,1122,266
1389,-1,0,1123,266
1390,-1,0,1124,266
1391,-1,0,1125,266
1392,-1,0,1126,266
1393,-1,0,1127,266
1394,0,0,1127,267
1395,-1,0,1128,267
1396,-1,0,1129,267
1397,-1,0,1130,267
1398,-1,0,1131,267
1399,-1,0,1132,267
1400,-1,0,1133,267
1401,0,0,1133,268
1402,-1,0,1134,268
1403,-1,0,1135,268
1404,-1,0,1136,268
1405,-1,0,1137,268
1406,-1,0,1138,268
1407,-1,0,1139,268
1408,-1,0,1140,268
1409,0,0,1140,269
1410,-1,0,1141,269
1411,-1,0,1142,269
1412,-1,0,1143,269
1413,-1,0,1144,269
1414,-1,0,1145,269
1415,0,0,1145,270
1416,-1,0,1146,270
1417,-1,0,1147,270
1418,-1,0,1148,270
1419,-1,0,1149,270
1420,-1,0,1150,270
1421,-1,0,1151,270
1422,-1,0,1152,270
1423,0,0,1152,271
1424,-1,0,1153,271
1425,0,0,1153,272
1426,-1,0,1154,272
1427,-1,0,1155,272
1428,-1,0,1156,272
1429,-1,0,1157,272
1430,0,0,1157,273
1431,-1,0,1158,273
1432,-1,0,1159,273
1433,-1,0,1160,273
1434,-1,0,1161,273
1435,-1,0,1162,273
1436,-1,0,1163,273
1437,0,0,1163,274
1438,-1,0,1164,274
1439,-1,0,1165,274
1440,-1,0,1166,274
1441,-1,0,1167,274
1442,0,0,1167,275
1443,-1,0,1168,275
1444,-1,0,1169,275
1445,-1,0,1170,275
1446,0,0,1170,276
1447,0,0,1170,277
1448,-1,0,1171,277
1449,-1,0,1172,277
1450,0,0,1172,278
1451,-1,0,1173,278
1452,0,0,1173,279
1453,-1,0,1174,279
1454,-1,0,1175,279
1455,-1,0,1176,279
1456,-1,0,1177,279
1457,-1,0,1178,279
1458,0,0,1178,280
1459,-1,0,1179,280
1460,-1,0,1180,280
1461,-1,0,1181,280
1462,-1,0,1182,280
1463,-1,0,1183,280
1464,-1,0,1184,280
1465,-1,0,1185,280
1466,-1,0,1186,280
1467,0,0,1186,281
1468,-1,0,1187,281
1469,-1,0,1188,281
1470,-1,0,1189,281
1471,-1,0,1190,281
1472,-1,0,1191,281
1473,-1,0,1192,281
1474,-1,0,1193,281
1475,-1,0,1194,281
1476,-1,0,1195,281
1477,-1,0,1196,281
1478,-1,0,1197,281
1479,-1,0,1198,281
1480,-1,0,1199,281
1481,-1,0,1200,281
1482,-1,0,1201,281
1483,-1,0,1202,281
1484,-1,0,1203,281
1485,-1,0,1204,281
1486,-1,0,1205,281
1487,0,0,1205,282
1488,-1,0,1206,282
1489,0,0,1206,283
1490,-1,0,1207,283
1491,-1,0,1208,283
1492,-1,0,1209,283
1493,-1,0,1210,283
1494,-1,0,1211,283
1495,-1,0,1212,283
1496,0,0,1212,284
1497,-1,0,1213,284
1498,-1,0,1214,284
1499,-1,0,1215,284
1500,-1,0,1216,284
1501,0,0,1216,285
1502,-1,0,1217,285
1503,-1,0,1218,285
1504,-1,0,1219,285
1505,-1,0,1220,285
1506,-1,0,1221,285
1507,-1,0,1222,285
1508,-1,0,1223,285
1509,0,0,1223,286
1510,-1,0,1224,286
1511,-1,0,1225,286
1512,-1,0,1226,286
1513,-1,0,1227,286
1514,-1,0,1228,286
1515,-1,0,1229,286
1516,0,0,1229,287
1517,0,0,1229,288
1518,-1,0,1230,288
1519,0,0,1230,289
1520,-1,0,1231,289
1521,-1,0,1232,289
1522,-1,0,1233,289
1523,-1,0,1234,289
1524,-1,0,1235,289
1525,0,0,1235,290
1526,0,0,1235,291
1527,-1,0,1236,291
1528,-1,0,1237,291
1529,-1,0,1238,291
1530,-1,0,1239,291
1531,-1,0,1240,291
1532,-1,0,1241,291
1533,-1,0,1242,291
1534,-1,0,1243,291
1535,-1,0,1244,291
1536,0,0,1244,292
1537,-1,0,1245,292
1538,-1,0,1246,292
1539,0,0,1246,293
1540,-1,0,1247,293
1541,-1,0,1248,293
1542,-1,0,1249,293
1543,-1,0,1250,293
1544,-1,0,1251,293
1545,-1,0,1252,293
1546,0,0,1252,294
1547,-1,0,1253,294
1548,-1,0,1254,294
1549,0,0,1254,295
1550,-1,0,1255,295
1551,0,0,1255,296
1552,-1,0,1256,296
1553,-1,0,1257,296
1554,-1,0,1258,296
1555,-1,0,1259,296
1556,0,0,1259,297
1557,-1,0,1260,297
1558,0,0,1260,298
1559,-1,0,1261,298
1560,-1,0,1262,298
1561,-1,0,1263,298
1562,-1,0,1264,298
1563,-1,0,1265,298
1564,0,0,1265,299
1565,-1,0,1266,299
1566,-1,0,1267,299
1567,0,0,1267,300
1568,-1,0,1268,300
1569,0,0,1268,301
1570,-1,0,1269,301
1571,-1,0,1270,301
1572,-1,0,1271,301
1573,-1,0,1272,301
1574,-1,0,1273,301
1575,-1,0,1274,301
1576,-1,0,1275,301
1577,-1,0,1276,301
1578,-1,0,1277,301
1579,-1,0,1278,301
1580,-1,0,1279,301
1581,-1,0,1280,301
1582,-1,0,1281,301
1583,-1,0,1282,301
1584,-1,0,1283,301
1585,-1,0,1284,301
1586,0,0,1284,302
1587,0,0,1284,303
1588,-1,0,1285,303
1589,-1,0,1286,303
1590,-1,0,1287,303
1591,-1,0,1288,303
1592,-1,0,1289,303
1593,-1,0,1290,303
1594,-1,0,1291,303
1595,0,0,1291,304
1596,0,0,1291,305
1597,-1,0,1292,305
1598,-1,0,1293,305
1599,-1,0,1294,305
1600,-1,0,1295,305
1601,0,0,1295,306
1602,-1,0,1296,306
1603,-1,0,1297,306
1604,-1,0,1298,306
1605,-1,0,1299,306
1606,-1,0,1300,306
1607,0,0,1300,307
1608,-1,0,1301,307
1609,-1,0,1302,307
1610,-1,0,1303,307
1611,0,0,1303,308
1612,-1,0,1304,308
1613,-1,0,1305,308
1614,-1,0,1306,308
1615,-1,0,1307,308
1616,-1,0,1308,308
1617,-1,0,1309,308
1618,-1,0,1310,308
1619,-1,0,1311,308
1620,-1,0,1312,308
1621,-1,0,1313,308
1622,-1,0,1314,308
1623,-1,0,1315,308
1624,-1,0,1316,308
1625,-1,0,1317,308
1626,-1,0,1318,308
1627,-1,0,1319,308
1628,-1,0,1320,308
1629,0,0,1320,309
1630,-1,0,1321,309
1631,-1,0,1322,309
1632,-1,0,1323,309
1633,-1,0,1324,309
1634,0,0,1324,310
1635,-1,0,1325,310
1636,-1,0,1326,310
1637,-1,0,1327,310
1638,-1,0,1328,310
1639,-1,0,1329,310
1640,-1,0,1330,310
1641,-1,0,1331,310
1642,-1,0,1332,310
1643,-1,0,1333,310
1644,-1,0,1334,310
1645,-1,0,1335,310
1646,0,0,1335,311
1647,-1,0,1336,311
1648,-1,0,1337,311
1649,0,0,1337,312
1650,-1,0,1338,312
1651,-1,0,1339,312
1652,0,0,1339,313
1653,-1,0,1340,313
1654,0,0,1340,314
1655,-1,0,1341,314
1656,0,0,1341,315
1657,-1,0,1342,315
1658,-1,0,1343,315
1659,-1,0,1344,315
1660,-1,0,1345,315
1661,-1,0,1346,315
1662,-1,0,1347,315
1663,-1,0,1348,315
1664,-1,0,1349,315
1665,0,0,1349,316
1666,0,0,1349,317
1667,0,0,1349,318
1668,-1,0,1350,318
1669,-1,0,1351,318
1670,-1,0,1352,318
1671,-1,0,1353,318
1672,0,0,1353,319
1673,-1,0,1354,319
1674,0,0,1354,320
1675,-1,0,1355,320
1676,-1,0,1356,320
1677,-1,0,1357,320
1678,-1,0,1358,320
1679,-1,0,1359,320
1680,-1,0,1360,320
1681,-1,0,1361,320
1682,-1,0,1362,320
1683,-1,0,1363,320
1684,-1,0,1364,320
1685,0,0,1364,321
1686,-1,0,1365,321
1687,0,0,1365,322
1688,-1,0,1366,322
1689,-1,0,1367,322
1690,-1,0,1368,322
1691,-1,0,1369,322
1692,-1,0,1370,322
1693,-1,0,1371,322
1694,-1,0,1372,322
1695,-1,0,1373,322
1696,-1,0,1374,322
1697,-1,0,1375,322
1698,-1,0,1376,322
1699,0,0,1376,323
1700,-1,0,1377,323
1701,0,0,1377,324
1702,-1,0,1378,324
1703,-1,0,1379,324
1704,-1,0,1380,324
1705,-1,0,1381,324
1706,-1,0,1382,324
1707,0,0,1382,325
1708,-1,0,1383,325
1709,-1,0,1384,325
1710,-1,0,1385,325
1711,-1,0,1386,325
1712,0,0,1386,326
1713,-1,0,1387,326
1714,-1,0,1388,326
1715,-1,0,1389,326
1716,0,0,1389,327
1717,-1,0,1390,327
1718,-1,0,1391,327
1719,-1,0,1392,327
1720,-1,0,1393,327
1721,-1,0,1394,327
1722,-1,0,1395,327
1723,-1,0,1396,327
1724,-1,0,1397,327
1725,-1,0,1398,327
1726,-1,0,1399,327
1727,-1,0,1400,327
1728,0,0,1400,328
1729,0,0,1400,329
1730,-1,0,1401,329
1731,-1,0,1402,329
1732,-1,0,1403,329
1733,-1,0,1404,329
1734,-1,0,1405,329
1735,0,0,1405,330
1736,-1,0,1406,330
1737,0,0,1406,331
1738,-1,0,1407,331
1739,-1,0,1408,331
1740,-1,0,1409,331
1741,-1,0,1410,331
1742,-1,0,1411,331
1743,0,0,1411,332
1744,-1,0,1412,332
1745,0,0,1412,333
1746,-1,0,1413,333
1747,-1,0,1414,333
1748,-1,0,1415,333
1749,-1,0,1416,333
1750,0,0,1416,334
1751,-1,0,1417,334
1752,0,0,1417,335
1753,-1,0,1418,335
1754,-1,0,1419,335
1755,-1,0,1420,335
1756,-1,0,1421,335
1757,-1,0,1422,335
1758,-1,0,1423,335
1759,-1,0,1424,335
1760,-1,0,1425,335
1761,-1,0,1426,335
1762,-1,0,1427,335
1763,0,0,1427,336
1764,-1,0,1428,336
1765,-1,0,1429,336
1766,-1,0,1430,336
1767,-1,0,1431,336
1768,-1,0,1432,336
1769,-1,0,1433,336
1770,-1,0,1434,336
1771,-1,0,1435,336
1772,-1,0,1436,336
1773,-1,0,1437,336
1774,-1,0,1438,336
1775,-1,0,1439,336
1776,-1,0,1440,336
1777,-1,0,1441,336
1778,-1,0,1442,336
1779,-1,0,1443,336
1780,-1,0,1444,336
1781,-1,0,1445,336
1782,-1,0,1446,336
1783,-1,0,1447,336
1784,-1,0,1448,336
1785,-1,0,1449,336
1786,-1,0,1450,336
1787,-1,0,1451,336
1788,-1,0,1452,336
1789,-1,0,1453,336
1790,-1,0,1454,336
1791,-1,0,1455,336
1792,-1,0,1456,336
1793,0,0,1456,337
1794,-1,0,1457,337
1795,-1,0,1458,337
1796,-1,0,1459,337
1797,-1,0,1460,337
1798,0,0,1460,338
1799,-1,0,1461,338
1800,-1,0,1462,338
1801,-1,0,1463,338
1802,-1,0,1464,338
1803,-1,0,1465,338
1804,-1,0,1466,338
1805,-1,0,1467,338
1806,-1,0,1468,338
1807,0,0,1468,339
1808,0,0,1468,340
1809,-1,0,1469,340
1810,-1,0,1470,340
1811,-1,0,1471,340
1812,-1,0,1472,340
1813,-1,0,1473,340
1814,0,0,1473,341
1815,-1,0,1474,341
1816,-1,0,1475,341
1817,-1,0,1476,341
1818,-1,0,1477,341
1819,0,0,1477,342
1820,-1,0,1478,342
1821,-1,0,1479,342
1822,0,0,1479,343
1823,-1,0,1480,343
1824,0,0,1480,344
1825,-1,0,1481,344
1826,-1,0,1482,344
1827,-1,0,1483,344
1828,-1,0,1484,344
1829,-1,0,1485,344
1830,-1,0,1486,344
1831,-1,0,1487,344
1832,-1,0,1488,344
1833,-1,0,1489,344
1834,-1,0,1490,344
1835,-1,0,1491,344
1836,-1,0,1492,344
1837,-1,0,1493,344
1838,-1,0,1494,344
1839,0,0,1494,345
1840,-1,0,1495,345
1841,0,0,1495,346
1842,-1,0,1496,346
1843,-1,0,1497,346
1844,-1,0,1498,346
1845,-1,0,1499,346
1846,-1,0,1500,346
1847,-1,0,1501,346
1848,-1,0,1502,346
1849,-1,0,1503,346
1850,0,0,1503,347
1851,-1,0,1504,347
1852,-1,0,1505,347
1853,0,0,1505,348
1854,-1,0,1506,348
1855,0,0,1506,349
1856,-1,0,1507,349
1857,-1,0,1508,349
1858,0,0,1508,350
1859,-1,0,1509,350
1860,0,0,1509,351
1861,-1,0,1510,351
1862,-1,0,1511,351
1863,-1,0,1512,351
1864,-1,0,1513,351
1865,-1,0,1514,351
1866,-1,0,1515,351
1867,0,0,1515,352
1868,-1,0,1516,352
1869,-1,0,1517,352
1870,0,0,1517,353
1871,-1,0,1518,353
1872,-1,0,1519,353
1873,-1,0,1520,353
1874,-1,0,1521,353
1875,-1,0,1522,353
1876,-1,0,1523,353
1877,-1,0,1524,353
1878,-1,0,1525,353
1879,-1,0,1526,353
1880,-1,0,1527,353
1881,-1,0,1528,353
1882,-1,0,1529,353
1883,-1,0,1530,353
1884,-1,0,1531,353
1885,0,0,1531,354
1886,-1,0,1532,354
1887,0,0,1532,355
1888,-1,0,1533,355
1889,-1,0,1534,355
1890,-1,0,1535,355
1891,-1,0,1536,355
1892,-1,0,1537,355
1893,-1,0,1538,355
1894,-1,0,1539,355
1895,-1,0,1540,355
1896,-1,0,1541,355
1897,-1,0,1542,355
1898,0,0,1542,356
1899,0,0,1542,357
1900,0,0,1542,358
1901,-1,0,1543,358
1902,-1,0,1544,358
1903,-1,0,1545,358
1904,0,0,1545,359
1905,0,0,1545,360
1906,-1,0,1546,360
1907,-1,0,1547,360
1908,-1,0,1548,360
1909,-1,0,1549,360
1910,-1,0,1550,360
1911,-1,0,1551,360
1912,-1,0,1552,360
1913,-1,0,1553,360
1914,-1,0,1554,360
1915,-1,0,1555,360
1916,-1,0,1556,360
1917,0,0,1556,361
1918,0,0,1556,362
1919,-1,0,1557,362
1920,-1,0,1558,362
1921,0,0,1558,363
1922,-1,0,1559,363
1923,-1,0,1560,363
1924,-1,0,1561,363
1925,0,0,1561,364
1926,-1,0,1562,364
1927,-1,0,1563,364
1928,-1,0,1564,364
1929,-1,0,1565,364
1930,-1,0,1566,364
1931,-1,0,1567,364
1932,-1,0,1568,364
1933,-1,0,1569,364
1934,-1,0,1570,364
1935,-1,0,1571,364
1936,-1,0,1572,364
1937,-1,0,1573,364
1938,0,0,1573,365
1939,-1,0,1574,365
1940,0,0,1574,366
1941,0,0,1574,367
1942,0,0,1574,368
1943,-1,0,1575,368
1944,0,0,1575,369
1945,-1,0,1576,369
1946,-1,0,1577,369
1947,-1,0,1578,369
1948,-1,0,1579,369
1949,-1,0,1580,369
1950,-1,0,1581,369
1951,-1,0,1582,369
1952,-1,0,1583,369
1953,-1,0,1584,369
1954,-1,0,1585,369
1955,-1,0,1586,369
1956,-1,0,1587,369
1957,-1,0,1588,369
1958,-1,0,1589,369
1959,-1,0,1590,369
1960,-1,0,1591,369
1961,-1,0,1592,369
1962,-1,0,1593,369
1963,-1,0,1594,369
1964,-1,0,1595,369
1965,0,0,1595,370
1966,-1,0,1596,370
1967,-1,0,1597,370
1968,-1,0,1598,370
1969,-1,0,1599,370
1970,0,0,1599,371
1971,-1,0,1600,371
1972,-1,0,1601,371
1973,0,0,1601,372
1974,-1,0,1602,372
1975,0,0,1602,373
1976,-1,0,1603,373
1977,0,0,1603,374
1978,-1,0,1604,374
1979,0,0,1604,375
1980,0,0,1604,376
1981,-1,0,1605,376
1982,-1,0,1606,376
1983,-1,0,1607,376
1984,0,0,1607,377
1985,-1,0,1608,377
1986,-1,0,1609,377
1987,-1,0,1610,377
1988,-1,0,1611,377
1989,-1,0,1612,377
1990,-1,0,1613,377
1991,0,0,1613,378
1992,-1,0,1614,378
1993,-1,0,1615,378
1994,-1,0,1616,378
1995,0,0,1616,379
1996,-1,0,1617,379
1997,-1,0,1618,379
1998,-1,0,1619,379
1999,0,0,1619,380
2000,-1,0,1620,380
2001,-1,0,1621,380
2002,-1,0,1622,380
2003,0,0,1622,381
2004,-1,0,1623,381
2005,-1,0,1624,381
2006,0,0,1624,382
2007,-1,0,1625,382
2008,-1,0,1626,382
2009,-1,0,1627,382
2010,-1,0,1628,382
2011,-1,0,1629,382
2012,-1,0,1630,382
2013,-1,0,1631,382
2014,-1,0,1632,382
2015,-1,0,1633,382
2016,-1,0,1634,382
2017,-1,0,1635,382
2018,-1,0,1636,382
2019,-1,0,1637,382
2020,-1,0,1638,382
2021,0,0,1638,383
2022,0,0,1638,384
2023,0,0,1638,385
2024,-1,0,1639,385
2025,-1,0,1640,385
2026,-1,0,1641,385
2027,-1,0,1642,385
2028,-1,0,1643,385
2029,0,0,1643,386
2030,0,0,1643,387
2031,-1,0,1644,387
2032,-1,0,1645,387
2033,-1,0,1646,387
2034,-1,0,1647,387
2035,-1,0,1648,387
2036,-1,0,1649,387
2037,-1,0,1650,387
2038,-1,0,1651,387
2039,-1,0,1652,387
2040,-1,0,1653,387
2041,-1,0,1654,387
2042,-1,0,1655,387
2043,-1,0,1656,387
2044,-1,0,1657,387
2045,-1,0,1658,387
2046,-1,0,1659,387
2047,-1,0,1660,387
2048,-1,0,1661,387
2049,-1,0,1662,387
2050,-1,0,1663,387
2051,0,0,1663,388
2052,-1,0,1664,388
2053,-1,0,1665,388
2054,-1,0,1666,388
2055,-1,0,1667,388
2056,-1,0,1668,388
2057,-1,0,1669,388
2058,-1,0,1670,388
2059,-1,0,1671,388
2060,-1,0,1672,388
2061,-1,0,1673,388
2062,-1,0,1674,388
2063,-1,0,1675,388
2064,0,0,1675,389
2065,-1,0,1676,389
2066,-1,0,1677,389
2067,-1,0,1678,389
2068,0,0,1678,390
2069,-1,0,1679,390
2070,-1,0,1680,390
2071,-1,0,1681,390
2072,-1,0,1682,390
2073,0,0,1682,391
2074,0,0,1682,392
2075,0,0,1682,393
2076,0,0,1682,394
2077,-1,0,1683,394
2078,-1,0,1684,394
2079,-1,0,1685,394
2080,-1,0,1686,394
2081,-1,0,1687,394
2082,-1,0,1688,394
2083,-1,0,1689,394
2084,-1,0,1690,394
2085,0,0,1690,395
2086,-1,0,1691,395
2087,-1,0,1692,395
2088,0,0,1692,396
2089,-1,0,1693,396
2090,-1,0,1694,396
2091,-1,0,1695,396
2092,-1,0,1696,396
2093,-1,0,1697,396
2094,-1,0,1698,396
2095,0,0,1698,397
2096,-1,0,1699,397
2097,-1,0,1700,397
2098,-1,0,1701,397
2099,-1,0,1702,397
2100,-1,0,1703,397
2101,-1,0,1704,397
2102,-1,0,1705,397
2103,-1,0,1706,397
2104,-1,0,1707,397
2105,0,0,1707,398
2106,-1,0,1708,398
2107,-1,0,1709,398
2108,0,0,1709,399
2109,-1,0,1710,399
2110,-1,0,1711,399
2111,0,0,1711,400
2112,-1,0,1712,400
2113,-1,0,1713,400
2114,-1,0,1714,400
2115,-1,0,1715,400
2116,-1,0,1716,400
2117,0,0,1716,401
2118,-1,0,1717,401
2119,-1,0,1718,401
2120,-1,0,1719,401
2121,-1,0,1720,401
2122,-1,0,1721,401
2123,-1,0,1722,401
2124,-1,0,1723,401
2125,0,0,1723,402
2126,-1,0,1724,402
2127,-1,0,1725,402
2128,-1,0,1726,402
2129,-1,0,1727,402
2130,-1,0,1728,402
2131,-1,0,1729,402
2132,0,0,1729,403
2133,-1,0,1730,403
2134,0,0,1730,404
2135,0,0,1730,405
2136,-1,0,1731,405
2137,0,0,1731,406
2138,-1,0,1732,406
2139,0,0,1732,407
2140,0,0,1732,408
2141,-1,0,1733,408
2142,-1,0,1734,408
2143,-1,0,1735,408
2144,-1,0,1736,408
2145,0,0,1736,409
2146,0,0,1736,410
2147,-1,0,1737,410
2148,-1,0,1738,410
2149,-1,0,1739,410
2150,-1,0,1740,410
2151,-1,0,1741,410
2152,-1,0,1742,410
2153,-1,0,1743,410
2154,0,0,1743,411
2155,-1,0,1744,411
2156,-1,0,1745,411
2157,-1,0,1746,411
2158,-1,0,1747,411
2159,0,0,1747,412
2160,-1,0,1748,412
2161,-1,0,1749,412
2162,-1,0,1750,412
2163,-1,0,1751,412
2164,0,0,1751,413
2165,0,0,1751,414
2166,-1,0,1752,414
2167,-1,0,1753,414
2168,0,0,1753,415
2169,-1,0,1754,415
2170,0,0,1754,416
2171,-1,0,1755,416
2172,-1,0,1756,416
2173,-1,0,1757,416
2174,0,0,1757,417
2175,-1,0,1758,417
2176,0,0,1758,418
2177,-1,0,1759,418
2178,-1,0,1760,418
2179,-1,0,1761,418
2180,-1,0,1762,418
2181,0,0,1762,419
2182,-1,0,1763,419
2183,-1,0,1764,419
2184,-1,0,1765,419
2185,-1,0,1766,419
2186,-1,0,1767,419
2187,0,0,1767,420
2188,-1,0,1768,420
2189,0,0,1768,421
2190,-1,0,1769,421
2191,-1,0,1770,421
2192,-1,0,1771,421
2193,0,0,1771,422
2194,-1,0,1772,422
2195,-1,0,1773,422
2196,-1,0,1774,422
2197,-1,0,1775,422
2198,-1,0,1776,422
2199,-1,0,1777,422
2200,-1,0,1778,422
2201,-1,0,1779,422
2202,-1,0,1780,422
2203,0,0,1780,423
2204,0,0,1780,424
2205,-1,0,1781,424
2206,-1,0,1782,424
2207,-1,0,1783,424
2208,-1,0,1784,424
2209,-1,0,1785,424
2210,-1,0,1786,424
2211,-1,0,1787,424
2212,0,0,1787,425
2213,-1,0,1788,425
2214,-1,0,1789,425
2215,-1,0,1790,425
2216,-1,0,1791,425
2217,-1,0,1792,425
2218,-1,0,1793,425
2219,-1,0,1794,425
2220,-1,0,1795,425
2221,-1,0,1796,425
2222,-1,0,1797,425
2223,-1,0,1798,425
2224,-1,0,1799,425
2225,-1,0,1800,425
2226,-1,0,1801,425
2227,0,0,1801,426
2228,-1,0,1802,426
2229,-1,0,1803,426
2230,0,0,1803,427
2231,-1,0,1804,427
2232,-1,0,1805,427
2233,-1,0,1806,427
2234,0,0,1806,428
2235,-1,0,1807,428
2236,-1,0,1808,428
2237,-1,0,1809,428
2238,-1,0,1810,428
2239,0,0,1810,429
2240,-1,0,1811,429
2241,-1,0,1812,429
2242,0,0,1812,430
2243,0,0,1812,431
2244,-1,0,1813,431
2245,-1,0,1814,431
2246,-1,0,1815,431
2247,-1,0,1816,431
2248,-1,0,1817,431
2249,-1,0,1818,431
2250,-1,0,1819,431
2251,-1,0,1820,431
2252,-1,0,1821,431
2253,-1,0,1822,431
2254,0,0,1822,432
2255,-1,0,1823,432
2256,-1,0,1824,432
2257,-1,0,1825,432
2258,0,0,1825,433
2259,-1,0,1826,433
2260,-1,0,1827,433
2261,-1,0,1828,433
2262,-1,0,1829,433
2263,0,0,1829,434
2264,0,0,1829,435
2265,-1,0,1830,435
2266,0,0,1830,436
2267,-1,0,1831,436
2268,0,0,1831,437
2269,-1,0,1832,437
2270,-1,0,1833,437
2271,-1,0,1834,437
2272,-1,0,1835,437
2273,0,0,1835,438
2274,-1,0,1836,438
2275,-1,0,1837,438
2276,-1,0,1838,438
2277,-1,0,1839,438
2278,-1,0,1840,438
2279,-1,0,1841,438
2280,0,0,1841,439
2281,-1,0,1842,439
2282,-1,0,1843,439
2283,-1,0,1844,439
2284,-1,0,1845,439
2285,-1,0,1846,439
2286,-1,0,1847,439
2287,-1,0,1848,439
2288,-1,0,1849,439
2289,-1,0,1850,439
2290,-1,0,1851,439
2291,0,0,1851,440
2292,-1,0,1852,440
2293,-1,0,1853,440
2294,-1,0,1854,440
2295,0,0,1854,441
2296,0,0,1854,442
2297,0,0,1854,443
2298,-1,0,1855,443
2299,-1,0,1856,443
2300,-1,0,1857,443
2301,-1,0,1858,443
2302,-1,0,1859,443
2303,-1,0,1860,443
2304,-1,0,1861,443
2305,-1,0,1862,443
2306,-1,0,1863,443
2307,-1,0,1864,443
2308,-1,0,1865,443
2309,-1,0,1866,443
2310,-1,0,1867,443
2311,-1,0,1868,443
2312,-1,0,1869,443
2313,0,0,1869,444
2314,-1,0,1870,444
2315,-1,0,1871,444
2316,-1,0,1872,444
2317,-1,0,1873,444
2318,0,0,1873,445
2319,-1,0,1874,445
2320,0,0,1874,446
2321,-1,0,1875,446
2322,0,0,1875,447
2323,-1,0,1876,447
2324,-1,0,1877,447
2325,-1,0,1878,447
2326,-1,0,1879,447
2327,-1,0,1880,447
2328,-1,0,1881,447
2329,-1,0,1882,447
2330,-1,0,1883,447
2331,-1,0,1884,447
2332,-1,0,1885,447
2333,-1,0,1886,447
2334,-1,0,1887,447
2335,0,0,1887,448
2336,-1,0,1888,448
